nome;jogos_jogados;ama;taxa_vitoria;taxa_escolha;taxa_banimento;cs;ouro;region;tier
Twisted Fate;5752.0;2.11:1;47.58;2.39;0.12;173.0;12865.0;br;gold
Cassiopeia;5722.0;2.02:1;50.19;2.37;0.97;191.28;12205.0;br;gold
Zac;5652.0;2.94:1;49.98;2.34;0.55;150.25;11549.0;br;gold
Azir;5635.0;1.91:1;47.7;2.34;0.44;202.07;12457.0;br;gold
Maokai;5452.0;2.50:1;49.65;2.26;0.18;77.24;9789.0;br;gold
Corki;5357.0;2.24:1;47.71;2.22;0.35;201.55;12928.0;br;gold
Kennen;5233.0;2.05:1;50.79;2.17;0.71;170.41;11919.0;br;gold
Nidalee;5109.0;2.36:1;44.63;2.12;0.13;141.23;11765.0;br;gold
Rumble;5050.0;2.01:1;50.16;2.1;0.38;181.66;12129.0;br;gold
Hecarim;4896.0;2.54:1;47.22;2.03;0.5;189.53;12574.0;br;gold
Elise;4831.0;2.32:1;49.6;2.0;0.29;139.79;12038.0;br;gold
Jayce;4818.0;1.88:1;46.41;2.0;0.23;195.32;12571.0;br;gold
Nilah;4757.0;2.10:1;51.65;1.97;1.87;188.77;13348.0;br;gold
Nunu & Willump;4620.0;2.56:1;49.48;1.92;0.24;155.99;11604.0;br;gold
K'Sante;4603.0;1.89:1;45.38;1.91;0.78;177.08;11383.0;br;gold
Zeri;4403.0;2.26:1;48.19;1.83;0.18;210.19;13459.0;br;gold
Taliyah;4388.0;2.01:1;45.78;1.82;0.23;185.14;12104.0;br;gold
Kalista;4275.0;1.83:1;42.92;1.77;0.37;181.0;12901.0;br;gold
Karthus;4226.0;2.34:1;49.55;1.75;0.29;210.21;14028.0;br;gold
Olaf;4148.0;1.89:1;51.11;1.72;0.7;188.54;12883.0;br;gold
Ivern;4079.0;2.94:1;49.5;1.69;0.23;130.07;10589.0;br;gold
Renata Glasc;3859.0;2.75:1;50.58;1.6;0.25;34.78;8867.0;br;gold
Taric;3777.0;2.74:1;52.85;1.57;0.15;41.44;8808.0;br;gold
Anivia;3664.0;2.56:1;50.25;1.52;0.45;174.68;11904.0;br;gold
Kled;3568.0;2.21:1;50.81;1.48;0.87;171.33;12569.0;br;gold
Rek'Sai;3497.0;2.34:1;46.15;1.45;0.2;155.37;11939.0;br;gold
Bel'Veth;3064.0;2.07:1;47.13;1.27;0.83;179.12;12593.0;br;gold
Shyvana;3060.0;2.25:1;50.85;1.27;0.28;207.73;12936.0;br;gold
Skarner;1655.0;2.53:1;42.72;0.69;0.33;145.15;10820.0;br;gold
Kai'Sa;31592.0;2.42:1;49.77;18.59;3.14;202.2;13315.0;br;platinum
Lux;29621.0;2.68:1;51.69;17.43;17.8;127.24;11168.0;br;platinum
Caitlyn;29400.0;2.11:1;50.06;17.3;31.64;201.76;13076.0;br;platinum
Jhin;27047.0;2.76:1;49.85;15.91;1.75;192.63;13093.0;br;platinum
Nami;26567.0;3.47:1;52.69;15.63;4.56;26.05;8560.0;br;platinum
Kayn;24970.0;2.15:1;50.08;14.69;17.46;183.07;12675.0;br;platinum
Zed;24892.0;2.37:1;48.44;14.64;33.84;189.1;12927.0;br;platinum
Yunara;24414.0;2.16:1;49.23;14.36;27.59;210.4;13126.0;br;platinum
Yasuo;23971.0;1.60:1;50.2;14.1;33.73;211.88;12759.0;br;platinum
Lulu;23456.0;3.25:1;50.15;13.8;24.91;28.9;8364.0;br;platinum
Sylas;23349.0;2.15:1;48.97;13.74;6.94;162.93;11969.0;br;platinum
Vayne;23343.0;2.09:1;52.53;13.73;8.48;186.74;12913.0;br;platinum
Jinx;23306.0;2.34:1;52.3;13.71;2.82;205.12;12848.0;br;platinum
Milio;22501.0;3.92:1;53.95;13.24;14.94;27.53;8244.0;br;platinum
Volibear;21757.0;2.21:1;52.42;12.8;11.81;181.83;12330.0;br;platinum
Karma;21472.0;2.91:1;50.67;12.63;10.95;44.06;8866.0;br;platinum
Diana;20400.0;2.12:1;51.6;12.0;6.96;189.18;13075.0;br;platinum
Vladimir;19610.0;2.07:1;51.49;11.54;20.38;196.94;12345.0;br;platinum
Thresh;19382.0;2.79:1;49.83;11.4;5.04;33.21;8713.0;br;platinum
Ashe;19149.0;2.27:1;50.84;11.27;2.7;178.95;12037.0;br;platinum
Nautilus;18411.0;2.57:1;49.08;10.83;19.46;68.69;9453.0;br;platinum
Mel;18010.0;2.33:1;48.03;10.6;33.68;153.79;12259.0;br;platinum
Lucian;17972.0;2.30:1;49.37;10.57;4.89;202.87;13045.0;br;platinum
Sivir;17787.0;2.55:1;53.06;10.46;4.46;229.44;13285.0;br;platinum
Ezreal;17581.0;2.47:1;47.45;10.34;3.22;192.61;12479.0;br;platinum
Mordekaiser;17305.0;1.89:1;52.49;10.18;20.31;185.16;12302.0;br;platinum
Yone;16928.0;1.55:1;47.65;9.96;8.49;205.0;12387.0;br;platinum
Malzahar;16815.0;2.14:1;52.37;9.89;14.03;220.84;12783.0;br;platinum
Jax;16791.0;1.76:1;51.64;9.88;10.07;183.77;12427.0;br;platinum
Xin Zhao;16766.0;2.26:1;49.21;9.86;4.83;170.37;12057.0;br;platinum
Morgana;16713.0;2.76:1;52.52;9.83;30.21;76.81;10014.0;br;platinum
Shaco;16643.0;2.61:1;49.7;9.79;41.43;151.5;12560.0;br;platinum
Ekko;15989.0;2.47:1;52.02;9.41;2.55;180.92;12970.0;br;platinum
Smolder;15491.0;2.36:1;51.33;9.11;1.88;215.82;13202.0;br;platinum
Irelia;15138.0;1.56:1;51.32;8.91;22.4;226.39;13674.0;br;platinum
Ahri;15128.0;2.45:1;49.88;8.9;3.79;187.76;11958.0;br;platinum
Aatrox;15095.0;1.87:1;49.98;8.88;10.82;181.39;11880.0;br;platinum
Sett;14915.0;1.76:1;53.12;8.77;3.24;182.46;12611.0;br;platinum
Miss Fortune;14914.0;2.43:1;50.81;8.77;1.2;197.54;13440.0;br;platinum
Darius;14515.0;1.78:1;50.34;8.54;22.26;193.05;12624.0;br;platinum
Senna;14489.0;2.88:1;50.94;8.52;2.16;98.51;11098.0;br;platinum
Lee Sin;14078.0;2.68:1;49.65;8.28;8.76;163.34;12267.0;br;platinum
Soraka;13880.0;3.01:1;52.8;8.17;6.8;26.8;8118.0;br;platinum
Akali;13756.0;2.27:1;51.0;8.09;12.76;172.54;12228.0;br;platinum
Katarina;13743.0;2.21:1;49.87;8.08;8.69;166.94;12791.0;br;platinum
Viego;13527.0;2.41:1;50.22;7.96;3.6;181.4;13175.0;br;platinum
Warwick;13325.0;2.24:1;53.58;7.84;6.27;170.25;12709.0;br;platinum
Pantheon;13089.0;2.24:1;50.49;7.7;2.87;125.13;11707.0;br;platinum
Qiyana;12846.0;2.20:1;48.74;7.56;4.12;178.85;12835.0;br;platinum
LeBlanc;12723.0;2.59:1;49.05;7.48;11.44;159.71;11877.0;br;platinum
Master Yi;11903.0;2.17:1;52.89;7.0;23.08;186.4;13380.0;br;platinum
Varus;11193.0;2.21:1;47.43;6.58;1.11;192.35;12602.0;br;platinum
Veigar;11071.0;2.30:1;51.01;6.51;1.06;192.78;12697.0;br;platinum
Teemo;11047.0;1.90:1;54.0;6.5;10.59;176.75;12240.0;br;platinum
Yorick;10880.0;1.75:1;52.01;6.4;21.92;211.42;12861.0;br;platinum
Renekton;10843.0;1.85:1;49.91;6.38;4.34;199.98;12489.0;br;platinum
Briar;10567.0;2.28:1;53.47;6.22;8.75;174.12;13335.0;br;platinum
Fiora;10482.0;1.44:1;49.16;6.17;5.14;195.39;12567.0;br;platinum
Gangplank;10305.0;2.07:1;48.99;6.06;2.42;207.43;13921.0;br;platinum
Quinn;10304.0;2.16:1;54.36;6.06;5.9;175.61;13174.0;br;platinum
Wukong;9618.0;2.69:1;51.2;5.66;1.59;172.79;12386.0;br;platinum
Kha'Zix;9482.0;2.55:1;51.91;5.58;3.05;176.43;13262.0;br;platinum
Ryze;9474.0;2.14:1;50.07;5.57;0.61;216.7;12610.0;br;platinum
Nocturne;9392.0;2.69:1;52.42;5.53;8.99;184.22;12730.0;br;platinum
Zyra;9380.0;2.32:1;51.57;5.52;4.4;81.25;10253.0;br;platinum
Tristana;9366.0;2.24:1;49.5;5.51;1.26;190.78;13306.0;br;platinum
Garen;9357.0;1.96:1;52.01;5.5;1.58;205.86;13164.0;br;platinum
Jarvan IV;9317.0;3.27:1;51.86;5.48;1.01;162.37;12125.0;br;platinum
Malphite;9271.0;2.55:1;52.53;5.45;5.51;167.19;11402.0;br;platinum
Pyke;9171.0;2.20:1;49.48;5.4;7.55;35.28;10379.0;br;platinum
Orianna;9025.0;2.54:1;48.82;5.31;0.59;192.56;11904.0;br;platinum
Twitch;8829.0;2.39:1;52.18;5.19;1.92;170.89;13131.0;br;platinum
Aurora;8605.0;2.33:1;49.25;5.06;6.44;185.58;11975.0;br;platinum
Leona;8580.0;2.59:1;50.37;5.05;3.55;32.71;8755.0;br;platinum
Hwei;8396.0;2.42:1;51.14;4.94;1.93;176.48;11836.0;br;platinum
Kassadin;8389.0;2.50:1;52.65;4.94;3.76;183.22;12618.0;br;platinum
Viktor;8240.0;2.24:1;50.62;4.85;1.45;199.17;12167.0;br;platinum
Rengar;8217.0;2.13:1;47.16;4.83;2.42;185.03;12970.0;br;platinum
Samira;8216.0;2.23:1;51.9;4.83;6.06;189.07;13818.0;br;platinum
Xerath;8124.0;2.98:1;52.24;4.78;1.62;132.49;11641.0;br;platinum
Seraphine;8035.0;2.79:1;49.16;4.73;0.86;56.56;9473.0;br;platinum
Gragas;8024.0;2.41:1;51.42;4.72;0.96;169.11;11820.0;br;platinum
Trundle;7966.0;2.14:1;51.68;4.69;2.27;184.06;12530.0;br;platinum
Sion;7904.0;2.01:1;51.95;4.65;0.39;198.47;12686.0;br;platinum
Aphelios;7832.0;1.95:1;49.78;4.61;1.11;195.86;12939.0;br;platinum
Riven;7805.0;1.83:1;49.94;4.59;2.06;187.69;12371.0;br;platinum
Brand;7795.0;2.07:1;52.25;4.59;2.34;97.31;10801.0;br;platinum
Bard;7736.0;2.99:1;49.6;4.55;0.47;31.39;9268.0;br;platinum
Ambessa;7697.0;1.98:1;48.55;4.53;5.8;181.64;11862.0;br;platinum
Fizz;7505.0;2.25:1;51.1;4.42;4.61;173.43;13012.0;br;platinum
Xayah;7435.0;2.32:1;50.75;4.37;0.58;208.32;12850.0;br;platinum
Swain;7324.0;2.36:1;49.89;4.31;1.01;96.99;10503.0;br;platinum
Sona;7280.0;3.19:1;53.19;4.28;0.26;28.89;8748.0;br;platinum
Kayle;6929.0;1.77:1;52.04;4.08;0.83;215.25;12916.0;br;platinum
Shen;6773.0;2.84:1;52.0;3.98;0.42;146.3;10894.0;br;platinum
Rakan;6561.0;2.85:1;49.61;3.86;0.27;32.24;8444.0;br;platinum
Alistar;6537.0;2.47:1;48.29;3.85;1.16;30.46;8345.0;br;platinum
Vel'Koz;6497.0;2.30:1;51.58;3.82;0.95;87.32;10698.0;br;platinum
Ziggs;6427.0;2.44:1;50.91;3.78;0.47;204.49;12873.0;br;platinum
Draven;6370.0;1.95:1;47.39;3.75;6.11;194.78;13735.0;br;platinum
Janna;6357.0;3.32:1;51.72;3.74;0.41;28.69;8453.0;br;platinum
Poppy;6260.0;2.32:1;50.73;3.68;1.43;120.66;10705.0;br;platinum
Braum;6251.0;2.81:1;50.71;3.68;1.79;28.16;8493.0;br;platinum
Syndra;6234.0;2.23:1;50.43;3.67;1.02;195.46;12623.0;br;platinum
Talon;6081.0;2.33:1;49.33;3.58;0.83;194.39;13245.0;br;platinum
Galio;6078.0;2.66:1;50.36;3.58;0.86;158.81;10812.0;br;platinum
Cho'Gath;6036.0;2.08:1;51.31;3.55;0.67;182.25;12199.0;br;platinum
Blitzcrank;6035.0;2.48:1;49.15;3.55;6.07;30.72;8610.0;br;platinum
Nasus;5978.0;1.93:1;51.64;3.52;2.47;190.05;12273.0;br;platinum
Tryndamere;5972.0;1.64:1;49.0;3.51;0.97;219.2;13345.0;br;platinum
Amumu;5895.0;2.51:1;52.37;3.47;1.15;156.92;11448.0;br;platinum
Vi;5841.0;2.39:1;48.93;3.44;0.63;168.77;11983.0;br;platinum
Zoe;5835.0;2.54:1;51.57;3.43;1.61;152.72;11664.0;br;platinum
Sejuani;5810.0;3.15:1;50.96;3.42;0.81;164.49;11564.0;br;platinum
Urgot;5740.0;1.96:1;53.45;3.38;1.1;196.0;13026.0;br;platinum
Fiddlesticks;5721.0;2.48:1;52.28;3.37;1.14;155.16;11896.0;br;platinum
Gnar;5675.0;1.89:1;49.69;3.34;0.79;187.54;12200.0;br;platinum
Udyr;5477.0;2.49:1;51.36;3.22;1.62;191.0;12375.0;br;platinum
Neeko;5344.0;2.24:1;48.65;3.14;1.04;77.0;10147.0;br;platinum
Yuumi;5293.0;4.44:1;47.52;3.11;1.84;15.82;8158.0;br;platinum
Dr. Mundo;5245.0;1.92:1;51.82;3.09;1.98;199.04;12308.0;br;platinum
Naafiri;5188.0;2.71:1;51.68;3.05;4.38;182.33;12983.0;br;platinum
Camille;5181.0;1.84:1;49.8;3.05;0.88;175.73;12199.0;br;platinum
Evelynn;5177.0;2.80:1;50.78;3.05;3.42;160.3;12598.0;br;platinum
Vex;5012.0;2.40:1;52.11;2.95;3.58;175.87;12191.0;br;platinum
Tahm Kench;4968.0;2.48:1;49.92;2.92;1.21;72.85;9908.0;br;platinum
Gwen;4960.0;1.52:1;45.5;2.92;2.82;192.89;12433.0;br;platinum
Graves;4958.0;2.35:1;48.18;2.92;0.51;199.24;13639.0;br;platinum
Rammus;4915.0;3.33:1;54.49;2.89;10.5;159.32;11360.0;br;platinum
Kog'Maw;4892.0;2.30:1;54.99;2.88;0.93;190.36;13213.0;br;platinum
Twisted Fate;4883.0;2.24:1;50.58;2.87;0.14;176.62;12862.0;br;platinum
Zac;4792.0;3.01:1;50.35;2.82;0.72;153.66;11547.0;br;platinum
Corki;4790.0;2.29:1;47.56;2.82;0.34;208.67;13006.0;br;platinum
Rell;4763.0;2.79:1;48.58;2.8;1.38;30.62;8763.0;br;platinum
Annie;4739.0;2.17:1;50.85;2.79;0.67;155.04;11521.0;br;platinum
Zilean;4700.0;3.26:1;52.15;2.77;0.61;62.54;9266.0;br;platinum
Lissandra;4655.0;2.30:1;50.57;2.74;1.09;187.72;11902.0;br;platinum
Singed;4635.0;1.79:1;52.97;2.73;0.78;229.98;12976.0;br;platinum
Azir;4576.0;1.90:1;47.16;2.69;0.42;211.43;12558.0;br;platinum
Aurelion Sol;4538.0;2.64:1;51.19;2.67;0.59;198.17;12896.0;br;platinum
Illaoi;4487.0;1.46:1;51.24;2.64;5.28;203.94;12579.0;br;platinum
Ornn;4417.0;2.35:1;50.71;2.6;0.28;176.3;11279.0;br;platinum
Akshan;4211.0;2.19:1;48.78;2.48;0.83;180.37;13392.0;br;platinum
Heimerdinger;4203.0;1.75:1;50.7;2.47;2.15;190.78;12208.0;br;platinum
Zeri;4049.0;2.24:1;48.83;2.38;0.21;215.98;13436.0;br;platinum
Lillia;4026.0;2.68:1;49.45;2.37;1.55;186.21;12555.0;br;platinum
Jayce;4006.0;1.82:1;48.53;2.36;0.37;199.57;12564.0;br;platinum
Nidalee;3954.0;2.53:1;46.23;2.33;0.17;143.92;11788.0;br;platinum
Hecarim;3901.0;2.69:1;47.99;2.29;0.69;196.74;12777.0;br;platinum
Elise;3895.0;2.45:1;51.27;2.29;0.49;140.97;12105.0;br;platinum
K'Sante;3884.0;1.87:1;46.42;2.28;0.98;179.46;11219.0;br;platinum
Rumble;3880.0;2.00:1;50.15;2.28;0.34;182.42;11913.0;br;platinum
Kindred;3872.0;2.23:1;49.56;2.28;0.56;179.82;13059.0;br;platinum
Taliyah;3818.0;2.20:1;48.95;2.25;0.33;190.27;12157.0;br;platinum
Nilah;3572.0;2.13:1;50.98;2.1;2.05;192.58;13352.0;br;platinum
Kennen;3568.0;2.11:1;52.66;2.1;0.82;178.34;12060.0;br;platinum
Karthus;3540.0;2.32:1;49.24;2.08;0.48;214.8;14073.0;br;platinum
Cassiopeia;3507.0;2.05:1;51.9;2.06;1.01;196.51;12233.0;br;platinum
Ivern;3385.0;3.08:1;49.87;1.99;0.33;132.82;10503.0;br;platinum
Renata Glasc;3347.0;2.78:1;50.19;1.97;0.27;33.92;8728.0;br;platinum
Nunu & Willump;3327.0;2.66:1;51.34;1.96;0.22;157.0;11508.0;br;platinum
Maokai;3286.0;2.50:1;50.24;1.93;0.15;76.51;9575.0;br;platinum
Kalista;2840.0;1.83:1;43.77;1.67;0.32;184.92;12748.0;br;platinum
Olaf;2809.0;1.87:1;53.22;1.65;0.77;193.06;12964.0;br;platinum
Anivia;2713.0;2.65:1;50.46;1.6;0.56;182.34;11923.0;br;platinum
Rek'Sai;2707.0;2.38:1;45.99;1.59;0.28;157.03;11887.0;br;platinum
Kled;2659.0;2.20:1;51.97;1.56;0.94;181.2;12693.0;br;platinum
Shyvana;2594.0;2.29:1;49.88;1.53;0.19;212.24;12931.0;br;platinum
Taric;2366.0;2.74:1;53.55;1.39;0.11;42.1;8735.0;br;platinum
Bel'Veth;2036.0;2.28:1;49.02;1.2;1.13;183.45;12700.0;br;platinum
Skarner;1442.0;2.58:1;41.75;0.85;0.42;148.42;10666.0;br;platinum
Kai'Sa;22091.0;2.45:1;50.05;21.07;3.75;204.27;13185.0;br;emerald
Nami;18280.0;3.45:1;52.32;17.44;5.45;25.49;8420.0;br;emerald
Jhin;16415.0;2.79:1;50.18;15.66;1.35;196.35;12988.0;br;emerald
Lux;15861.0;2.68:1;51.42;15.13;12.54;141.41;11245.0;br;emerald
Lulu;15811.0;3.31:1;51.93;15.08;28.42;28.32;8243.0;br;emerald
Yunara;15760.0;2.13:1;48.69;15.03;29.83;210.81;12869.0;br;emerald
Caitlyn;15701.0;2.11:1;50.36;14.98;27.27;204.3;12948.0;br;emerald
Zed;15646.0;2.43:1;49.02;14.92;37.56;192.87;12914.0;br;emerald
Sylas;15516.0;2.19:1;49.53;14.8;8.11;165.43;11941.0;br;emerald
Karma;14980.0;2.99:1;52.13;14.29;14.56;40.55;8656.0;br;emerald
Milio;14137.0;3.92:1;52.88;13.48;16.88;27.04;8107.0;br;emerald
Jinx;14102.0;2.33:1;52.77;13.45;2.34;207.58;12704.0;br;emerald
Vayne;14077.0;2.08:1;52.25;13.43;7.63;188.71;12751.0;br;emerald
Kayn;13519.0;2.22:1;50.77;12.89;17.05;183.07;12581.0;br;emerald
Yasuo;13181.0;1.61:1;50.1;12.57;31.62;213.0;12633.0;br;emerald
Vladimir;12670.0;2.13:1;51.72;12.08;25.96;199.2;12312.0;br;emerald
Lucian;12268.0;2.28:1;50.38;11.7;5.79;204.56;12867.0;br;emerald
Thresh;12209.0;2.85:1;50.28;11.64;6.61;31.68;8545.0;br;emerald
Sivir;11978.0;2.56:1;52.68;11.42;5.68;231.0;13169.0;br;emerald
Volibear;11838.0;2.21:1;52.53;11.29;11.6;181.82;12161.0;br;emerald
Ezreal;11110.0;2.44:1;48.2;10.6;3.38;195.58;12369.0;br;emerald
Ashe;10905.0;2.29:1;51.44;10.4;2.48;186.25;12053.0;br;emerald
Aatrox;10575.0;1.84:1;50.16;10.09;11.73;181.72;11684.0;br;emerald
Nautilus;10569.0;2.57:1;49.18;10.08;21.78;66.75;9242.0;br;emerald
Diana;10523.0;2.12:1;50.91;10.04;5.54;191.31;12929.0;br;emerald
Xin Zhao;10446.0;2.27:1;49.61;9.96;5.69;169.55;11896.0;br;emerald
Ekko;10419.0;2.60:1;51.92;9.94;3.43;186.2;13027.0;br;emerald
Smolder;9621.0;2.33:1;51.26;9.18;2.06;218.16;13073.0;br;emerald
Mel;9606.0;2.37:1;48.53;9.16;28.37;162.76;12291.0;br;emerald
Lee Sin;9596.0;2.77:1;50.21;9.15;10.15;163.55;12208.0;br;emerald
Jax;9562.0;1.73:1;50.41;9.12;10.75;183.87;12262.0;br;emerald
Ahri;9423.0;2.49:1;49.78;8.99;3.33;190.42;11793.0;br;emerald
Yone;9388.0;1.56:1;48.48;8.95;7.45;207.98;12337.0;br;emerald
Irelia;9310.0;1.52:1;50.73;8.88;22.05;225.19;13446.0;br;emerald
Qiyana;9257.0;2.30:1;50.73;8.83;7.47;181.4;12815.0;br;emerald
Katarina;9182.0;2.30:1;50.73;8.76;10.48;169.25;12785.0;br;emerald
Shaco;9093.0;2.68:1;49.73;8.67;32.36;151.84;12410.0;br;emerald
Soraka;8791.0;3.02:1;53.03;8.38;8.58;26.82;7957.0;br;emerald
Viego;8534.0;2.49:1;49.66;8.14;4.62;182.03;13089.0;br;emerald
Akali;8487.0;2.26:1;50.35;8.09;13.51;176.2;12070.0;br;emerald
Senna;8468.0;2.87:1;51.05;8.08;2.55;98.79;10913.0;br;emerald
Darius;8438.0;1.77:1;50.27;8.05;19.86;195.38;12475.0;br;emerald
Mordekaiser;8382.0;1.82:1;51.13;7.99;15.52;188.03;12174.0;br;emerald
Sett;8324.0;1.70:1;51.18;7.94;2.78;183.55;12399.0;br;emerald
Morgana;8273.0;2.81:1;52.77;7.89;22.75;81.9;9952.0;br;emerald
Malzahar;8088.0;2.12:1;51.56;7.71;10.05;221.35;12561.0;br;emerald
Pantheon;8013.0;2.23:1;50.98;7.64;3.07;132.97;11607.0;br;emerald
Renekton;7437.0;1.85:1;50.45;7.09;5.72;202.0;12314.0;br;emerald
Master Yi;7316.0;2.25:1;54.88;6.98;28.79;190.98;13414.0;br;emerald
Varus;7185.0;2.22:1;48.11;6.85;1.33;194.32;12495.0;br;emerald
LeBlanc;7028.0;2.60:1;48.41;6.7;10.79;163.24;11778.0;br;emerald
Gangplank;7020.0;2.13:1;49.25;6.7;3.0;213.23;13996.0;br;emerald
Miss Fortune;6827.0;2.38:1;51.44;6.51;0.63;201.88;13291.0;br;emerald
Fiora;6664.0;1.46:1;50.39;6.36;7.27;199.04;12579.0;br;emerald
Rengar;6606.0;2.24:1;48.52;6.3;5.58;187.64;13084.0;br;emerald
Wukong;6418.0;2.72:1;52.13;6.12;2.43;174.08;12262.0;br;emerald
Warwick;6404.0;2.26:1;53.23;6.11;4.56;169.58;12442.0;br;emerald
Talon;6343.0;2.50:1;50.97;6.05;2.45;199.92;13251.0;br;emerald
Kassadin;6309.0;2.48:1;52.05;6.02;7.0;188.68;12580.0;br;emerald
Orianna;6203.0;2.48:1;47.7;5.92;0.6;197.34;11752.0;br;emerald
Kha'Zix;6168.0;2.57:1;52.06;5.88;3.13;178.01;13114.0;br;emerald
Twitch;6045.0;2.36:1;51.33;5.77;2.23;173.57;13014.0;br;emerald
Quinn;6017.0;2.16:1;54.84;5.74;5.89;180.33;13178.0;br;emerald
Sona;5990.0;3.12:1;54.26;5.71;0.43;27.54;8570.0;br;emerald
Veigar;5951.0;2.30:1;50.92;5.68;0.69;197.82;12637.0;br;emerald
Ryze;5909.0;2.14:1;50.82;5.64;0.65;218.53;12490.0;br;emerald
Viktor;5875.0;2.21:1;49.99;5.6;1.7;201.54;11933.0;br;emerald
Gragas;5837.0;2.39:1;52.08;5.57;1.44;171.85;11771.0;br;emerald
Hwei;5774.0;2.45:1;50.81;5.51;2.33;184.01;11806.0;br;emerald
Briar;5741.0;2.28:1;53.04;5.48;6.55;176.67;13154.0;br;emerald
Riven;5732.0;1.89:1;52.25;5.47;2.83;191.93;12431.0;br;emerald
Aurora;5728.0;2.38:1;49.67;5.46;7.37;188.89;11960.0;br;emerald
Bard;5654.0;3.12:1;49.49;5.39;0.74;29.86;8991.0;br;emerald
Ambessa;5653.0;1.99:1;49.46;5.39;7.31;182.68;11718.0;br;emerald
Pyke;5610.0;2.20:1;48.66;5.35;10.1;35.0;10300.0;br;emerald
Nocturne;5591.0;2.68:1;50.8;5.33;7.99;184.96;12502.0;br;emerald
Aphelios;5574.0;1.95:1;50.81;5.32;1.51;198.09;12805.0;br;emerald
Sion;5547.0;2.00:1;51.34;5.29;0.44;204.05;12626.0;br;emerald
Tristana;5366.0;2.26:1;49.76;5.12;0.92;195.33;13240.0;br;emerald
Garen;5356.0;2.00:1;51.57;5.11;1.46;206.34;12908.0;br;emerald
Jarvan IV;5278.0;3.33:1;51.95;5.03;1.13;160.58;11956.0;br;emerald
Yorick;5227.0;1.70:1;50.91;4.99;16.44;208.35;12455.0;br;emerald
Xerath;5136.0;3.04:1;52.45;4.9;1.38;141.26;11602.0;br;emerald
Teemo;5083.0;1.84:1;52.49;4.85;7.83;180.38;12124.0;br;emerald
Janna;5068.0;3.39:1;53.2;4.83;0.53;27.87;8320.0;br;emerald
Malphite;4926.0;2.57:1;53.92;4.7;6.67;172.34;11292.0;br;emerald
Seraphine;4883.0;2.87:1;49.01;4.66;0.66;61.55;9301.0;br;emerald
Xayah;4843.0;2.29:1;49.93;4.62;0.68;212.55;12829.0;br;emerald
Samira;4749.0;2.25:1;51.84;4.53;5.53;191.14;13850.0;br;emerald
Zyra;4652.0;2.33:1;50.82;4.44;2.76;90.73;10310.0;br;emerald
Syndra;4465.0;2.27:1;50.88;4.26;1.13;197.32;12491.0;br;emerald
Kayle;4427.0;1.76:1;52.99;4.22;1.04;217.65;12798.0;br;emerald
Rakan;4398.0;2.96:1;50.8;4.19;0.31;30.61;8261.0;br;emerald
Alistar;4354.0;2.51:1;48.74;4.15;1.44;28.27;8149.0;br;emerald
Leona;4354.0;2.56:1;50.25;4.15;2.71;31.2;8571.0;br;emerald
Shen;4148.0;2.88:1;51.9;3.96;0.42;156.5;10948.0;br;emerald
Braum;4050.0;2.93:1;51.26;3.86;2.08;27.41;8333.0;br;emerald
Camille;4026.0;1.86:1;49.93;3.84;1.26;176.88;12013.0;br;emerald
Fizz;3975.0;2.25:1;51.32;3.79;3.75;177.02;12849.0;br;emerald
Yuumi;3934.0;4.35:1;47.61;3.75;2.76;15.94;8100.0;br;emerald
Brand;3901.0;2.08:1;50.73;3.72;1.14;108.06;10856.0;br;emerald
Trundle;3891.0;2.08:1;48.93;3.71;1.74;184.04;12344.0;br;emerald
Swain;3889.0;2.39:1;49.32;3.71;0.54;108.22;10541.0;br;emerald
Poppy;3857.0;2.35:1;52.09;3.68;1.81;121.87;10583.0;br;emerald
Ziggs;3732.0;2.47:1;51.5;3.56;0.51;206.46;12652.0;br;emerald
Zoe;3681.0;2.53:1;51.37;3.51;1.99;147.42;11455.0;br;emerald
Blitzcrank;3675.0;2.55:1;49.69;3.51;5.37;29.64;8406.0;br;emerald
Gwen;3665.0;1.57:1;47.39;3.5;3.22;196.02;12482.0;br;emerald
Draven;3653.0;2.00:1;47.85;3.48;5.95;196.94;13561.0;br;emerald
Zac;3622.0;3.15:1;51.71;3.45;1.09;157.6;11471.0;br;emerald
Twisted Fate;3597.0;2.31:1;49.93;3.43;0.17;179.39;12726.0;br;emerald
Corki;3567.0;2.37:1;49.03;3.4;0.39;212.64;13061.0;br;emerald
Udyr;3549.0;2.58:1;51.17;3.39;2.37;191.46;12161.0;br;emerald
Nasus;3529.0;1.89:1;51.01;3.37;2.15;189.26;12035.0;br;emerald
Cho'Gath;3529.0;2.14:1;51.97;3.37;0.57;186.53;12035.0;br;emerald
Gnar;3505.0;1.93:1;50.24;3.34;0.83;190.87;12056.0;br;emerald
Azir;3493.0;1.96:1;48.98;3.33;0.55;213.23;12534.0;br;emerald
Galio;3454.0;2.69:1;50.84;3.29;0.86;164.23;10696.0;br;emerald
Fiddlesticks;3453.0;2.49:1;53.61;3.29;1.72;150.44;11637.0;br;emerald
Vel'Koz;3451.0;2.26:1;50.97;3.29;0.66;87.03;10498.0;br;emerald
Zilean;3432.0;3.29:1;50.87;3.27;0.71;60.4;9025.0;br;emerald
Neeko;3421.0;2.30:1;49.34;3.26;1.17;69.87;9798.0;br;emerald
